.././src/hot/br/gov/dpf/epol/action/listagem/pp/ListagemBancoEPol.java,Lucas Torres,Erickson Filipe,Raquel Guimaraes
.././src/hot/br/gov/dpf/epol/action/listagem/pp/ListagemEmBanco.java,Andre Abrantes,Lucas Torres,Samuel Wesley
.././src/hot/br/gov/dpf/epol/action/listagem/pp/ListagemEmMemoria.java,Lucas Torres,Samuel Wesley,Felipe Diogenes
.././src/hot/br/gov/dpf/epol/action/listagem/pp/ListagemEnvolvidosEPol.java,Claudivan Filho,NA,NA
.././src/hot/br/gov/dpf/epol/action/listagem/pp/ListagemMemoriaEPol.java,Raquel Guimaraes,Erickson Filipe,Filipe Wesley
.././src/hot/br/gov/dpf/epol/action/listagem/pp/ListagemPP.java,Lucas Torres,Joao Lucas,Ana Lacerda
.././src/hot/br/gov/dpf/epol/action/listagem/pp/ListagemString.java,Joao Batista,Vladwoguer Bezerra,Pedro Henriques
.././src/hot/br/gov/dpf/epol/action/listagem/pp/ListagemTarefaPesquisa.java,Andre Abrantes,Samuel Wesley,Vladwoguer Bezerra
.././src/hot/br/gov/dpf/epol/action/listagem/pp/SeletorCampos.java,Carla Sukeyosi,Lucas Torres,Demontie Junior
.././src/hot/br/gov/dpf/epol/action/listagem/pp/StringValue.java,Joao Batista,Vladwoguer Bezerra,NA
.././src/hot/br/gov/dpf/epol/action/peca/CadastrarTemplatePecaAction.java,Diego Cavalcanti,Pericles Macedo,Samuel
.././src/hot/br/gov/dpf/epol/action/peca/FazerUploadPecaAction.java,Leticia Wanderlei,Marcos Candeia,NA
.././src/hot/br/gov/dpf/epol/action/peca/PecaAction.java,Lucas Torres,Demontie Junior,Amaury Medeiros
.././src/hot/br/gov/dpf/epol/action/tarefa/AnalisarApensamentoAction.java,Andre Abrantes,Joao Batista,Diego Cavalcanti
.././src/hot/br/gov/dpf/epol/action/tarefa/AnalisarDocumentoEnviadoParaAnaliseAction.java,Gabriel Brito,Marcos Candeia,Felipe Diogenes
.././src/hot/br/gov/dpf/epol/action/tarefa/AnalisarFimDeRedistribuicaoTemporariaAction.java,Leticia Wanderlei,Carla Sukeyosi,NA
.././src/hot/br/gov/dpf/epol/action/tarefa/AnalisarFlagranteAction.java,Leticia Wanderlei,Carla Sukeyosi,NA
.././src/hot/br/gov/dpf/epol/action/tarefa/AnalisarPedidoDeReconsideracaoAction.java,Felipe Diogenes,NA,NA
.././src/hot/br/gov/dpf/epol/action/tarefa/CamposArbitrarFianca.java,Amaury Medeiros,Filipe Wesley,Leticia Wanderlei
.././src/hot/br/gov/dpf/epol/action/tarefa/CamposFormularioAtoPresencial.java,Demontie Junior,Raquel Guimaraes,Pericles Macedo
.././src/hot/br/gov/dpf/epol/action/tarefa/CamposFormularioProrrogarPrazo.java,Vladwoguer Bezerra,Marcos Candeia,NA
.././src/hot/br/gov/dpf/epol/action/tarefa/CamposFormularioTarefaInominada.java,Diego Cavalcanti,Vladwoguer Bezerra,Marcos Candeia
.././src/hot/br/gov/dpf/epol/action/tarefa/GerenciarDistribuicaoAction.java,Igleson Freire,NA,NA
.././src/hot/br/gov/dpf/epol/action/tarefa/ICamposFormularioTarefa.java,Demontie Junior,Marcos Candeia,Ana Lacerda
.././src/hot/br/gov/dpf/epol/action/tarefa/IResponderTarefaAction.java,Vladwoguer Bezerra,NA,NA
.././src/hot/br/gov/dpf/epol/action/tarefa/RemarcarAtoPresencialAction.java,Andre Abrantes,Igleson Freire,Amaury Medeiros
.././src/hot/br/gov/dpf/epol/action/tarefa/ResponderAnalisarPecaAdicionadaAction.java,Leticia Wanderlei,Carla Sukeyosi,Marcos Candeia
.././src/hot/br/gov/dpf/epol/action/tarefa/ResponderTarefaAction.java,Lucas Torres,Igleson Freire,Guilherme Emmanuel
.././src/hot/br/gov/dpf/epol/action/tarefa/RevisarAnaliseAction.java,Carla Sukeyosi,Leticia Wanderlei,NA
.././src/hot/br/gov/dpf/epol/action/tarefa/VerTarefaAction.java,Lucas Torres,Diego Rafael,Joao Batista
.././src/hot/br/gov/dpf/epol/action/validator/CepValidator.java,Andre Abrantes,Marcos Candeia,NA
.././src/hot/br/gov/dpf/epol/action/validator/CnpjValidator.java,Raquel Guimaraes,Ana Lacerda,Andre Abrantes
.././src/hot/br/gov/dpf/epol/action/validator/CpfValidator.java,Raquel Guimaraes,Samuel,Vladwoguer Bezerra
.././src/hot/br/gov/dpf/epol/action/validator/ValidacaoException.java,Andre Abrantes,Jessica Sousa,NA
