Linha|ListagemSelecionar|0.0|0.0|0.0|-1.0
Linha|Envolvivel|1.0|0.5|0.666666666667|0.681818181818
Commit|Material|0.4|1.0|0.571428571429|0.897949431917
Commit|PapelService|0.0|0.0|0.0|-1.0
Commit|Anotacao|0.5|1.0|0.666666666667|-0.533333333333
Commit|EnderecoCorporativoService|0.0|0.0|0.0|0.0
Commit|ListavelEmArvore|1.0|1.0|1.0|1.0
Commit|ProfissaoCorporativoBean|1.0|1.0|1.0|1.0
Commit|ServidorCorporativoService|1.0|1.0|1.0|1.0
Commit|ServidorCorporativoBean|0.5|1.0|0.666666666667|1.0
Commit|TemplatePeca|0.5|0.333333333333|0.4|0.560645227859
Commit|AnalisarApensamentoAction|0.166666666667|1.0|0.285714285714|-0.533333333333
Commit|AnalisarFlagranteAction|0.5|1.0|0.666666666667|-0.533333333333
Commit|CepConverter|1.0|0.5|0.666666666667|0.681818181818
Commit|PecaAction|0.25|0.666666666667|0.363636363636|-0.485892530811
Commit|Rascunho|0.5|0.666666666667|0.571428571429|0.635397924907
Commit|Envolvimento|0.5|0.5|0.5|0.687009730109
Commit|TarefaService|0.0|0.0|0.0|-1.0
Commit|IndicarInconsistenciaMaterialAction|0.0|0.0|0.0|-1.0
Commit|NormaBean|0.5|1.0|0.666666666667|1.0
Commit|CenarioCasoFaseAnalise|0.125|1.0|0.222222222222|-0.533333333333
Commit|AnalisarFlagrante|0.166666666667|1.0|0.285714285714|-0.533333333333
Commit|AtribuicoesServidor|1.0|0.5|0.666666666667|0.681818181818
Commit|RepresentacaoJudicialAction|0.0|0.0|0.0|-1.0
Commit|PopulaCenario|0.5|0.5|0.5|-0.112854292947
Commit|CompetenciaBean|1.0|1.0|1.0|1.0
Commit|AutenticadorBean|0.6|1.0|0.75|1.0
Commit|CmisTesteBean|1.0|0.5|0.666666666667|0.681818181818
Commit|ListagemSelecionar|0.0|0.0|0.0|-1.0
Commit|Envolvivel|1.0|0.5|0.666666666667|0.681818181818
